Customer_ID,Customer_Segment,City,State,Acquisition_Date,Acquisition_Channel,Customer_Status,Age_Group,Total_Previous_Orders,Lifetime_Value
CUST01778,New Customer,Chennai,Tamil Nadu,2025-04-04,Paid Search,Active,25-34,0,1240.75
CUST01779,Premium Customer,Kolkata,West Bengal,2024-07-27,Email,Active,18-24,28,6663.82
CUST01780,Regular Customer,Bengaluru,Karnataka,2025-02-28,Paid Search,Active,55+,12,8257.59
CUST01781,Premium Customer,Indore,Madhya Pradesh,2025-04-13,Email,Active,25-34,24,31532.36
CUST01782,Regular Customer,Pune,Maharashtra,2025-08-29,Paid Search,Active,18-24,11,8396.46
CUST01783,Regular Customer,Pune,Maharashtra,2024-01-18,Paid Search,Active,45-54,11,13967.43
CUST01784,New Customer,Hyderabad,Telangana,2024-08-11,Social Media,Active,45-54,1,2170.55
CUST01785,Premium Customer,Kolkata,West Bengal,2024-03-24,Affiliate,Active,25-34,31,33797.00
CUST01786,New Customer,Lucknow,Uttar Pradesh,2024-04-02,Referral,Active,35-44,0,449.21
CUST01787,Premium Customer,Ahmedabad,Gujarat,2024-03-01,Email,Active,35-44,20,46366.65
CUST01788,New Customer,Kochi,Kerala,2024-12-26,Display Ads,Active,45-54,1,1806.81
CUST01789,Premium Customer,Chennai,Tamil Nadu,2024-10-12,Email,Active,25-34,35,29375.42
CUST01790,Regular Customer,Kochi,Kerala,2025-05-25,Email,Inactive,25-34,10,6778.72
CUST01791,New Customer,Bengaluru,Karnataka,2024-02-09,Email,Active,25-34,1,1100.55
CUST01792,Regular Customer,Hyderabad,Telangana,2025-05-11,Social Media,Inactive,25-34,4,6311.14
CUST01793,Regular Customer,Ahmedabad,Gujarat,2024-05-11,Email,Inactive,45-54,8,12108.98
CUST01794,Regular Customer,Ahmedabad,Gujarat,2025-08-27,Display Ads,Active,45-54,11,10527.23
CUST01795,Regular Customer,Ahmedabad,Gujarat,2025-04-20,Paid Search,Active,25-34,9,5187.83
CUST01796,Inactive Customer,Jaipur,Rajasthan,2024-09-14,Referral,Churned,35-44,4,6043.46
CUST01797,Inactive Customer,Bengaluru,Karnataka,2025-02-16,Referral,Churned,18-24,2,4084.47
CUST01798,Regular Customer,Lucknow,Uttar Pradesh,2024-03-09,Display Ads,Active,35-44,12,9974.55
CUST01799,New Customer,Delhi,Delhi,2024-01-18,Email,Active,35-44,0,1212.20
CUST01800,Regular Customer,Ahmedabad,Gujarat,2025-11-18,Social Media,Active,35-44,6,15106.00
CUST01801,New Customer,Bengaluru,Karnataka,2024-07-06,Referral,Active,18-24,0,3235.13
CUST01802,Regular Customer,Hyderabad,Telangana,2025-09-27,Paid Search,Active,18-24,4,10414.69
CUST01803,New Customer,Pune,Maharashtra,2025-11-05,Social Media,Active,55+,1,1187.81
CUST01804,Premium Customer,Bengaluru,Karnataka,2025-10-29,Paid Search,Active,35-44,17,28961.29
CUST01805,New Customer,Chennai,Tamil Nadu,2024-03-15,Paid Search,Active,25-34,0,1967.83
CUST01806,Inactive Customer,Kolkata,West Bengal,2024-12-24,Email,Churned,18-24,2,3664.00
CUST01807,New Customer,Kochi,Kerala,2025-09-28,Affiliate,Active,45-54,0,2043.47
CUST01808,New Customer,Hyderabad,Telangana,2025-04-04,Email,Active,35-44,1,2455.21
CUST01809,Regular Customer,Jaipur,Rajasthan,2024-05-11,Social Media,Active,35-44,7,7730.50
CUST01810,New Customer,Indore,Madhya Pradesh,2025-12-05,Social Media,Active,25-34,1,1136.56
CUST01811,Regular Customer,Hyderabad,Telangana,2024-07-16,Display Ads,Active,35-44,2,6250.85
CUST01812,New Customer,Mumbai,Maharashtra,2025-04-07,Display Ads,Active,45-54,1,1588.90
CUST01813,Regular Customer,Pune,Maharashtra,2025-04-29,Paid Search,Active,25-34,2,3337.66
CUST01814,New Customer,Jaipur,Rajasthan,2024-01-19,Email,Active,25-34,0,1102.77
CUST01815,Regular Customer,Ahmedabad,Gujarat,2024-06-13,Social Media,Active,35-44,5,12402.07
CUST01816,Regular Customer,Pune,Maharashtra,2025-06-30,Email,Active,45-54,4,6997.77
CUST01817,Regular Customer,Hyderabad,Telangana,2025-09-06,Social Media,Active,25-34,5,7201.17
CUST01818,Premium Customer,Hyderabad,Telangana,2025-05-30,Social Media,Active,55+,23,33906.15
CUST01819,Regular Customer,Pune,Maharashtra,2024-02-12,Paid Search,Active,25-34,11,4118.79
CUST01820,New Customer,Mumbai,Maharashtra,2024-05-28,Paid Search,Active,18-24,1,1543.77
CUST01821,Premium Customer,Bengaluru,Karnataka,2024-09-03,Display Ads,Active,55+,11,18319.32
CUST01822,New Customer,Bengaluru,Karnataka,2024-08-19,Display Ads,Active,25-34,1,1443.50
CUST01823,Regular Customer,Kochi,Kerala,2024-02-28,Social Media,Active,25-34,12,7929.19
CUST01824,Regular Customer,Delhi,Delhi,2025-03-07,Paid Search,Active,35-44,8,9394.72
CUST01825,Inactive Customer,Ahmedabad,Gujarat,2025-01-07,Affiliate,Inactive,45-54,7,5826.83
CUST01826,New Customer,Pune,Maharashtra,2025-02-01,Paid Search,Active,25-34,1,2147.95
CUST01827,Regular Customer,Pune,Maharashtra,2024-05-12,Affiliate,Active,35-44,12,8959.94
CUST01828,New Customer,Lucknow,Uttar Pradesh,2024-06-17,Social Media,Active,25-34,0,1879.52
CUST01829,New Customer,Kochi,Kerala,2025-04-16,Paid Search,Active,18-24,1,1836.08
CUST01830,Regular Customer,Kochi,Kerala,2024-02-14,Paid Search,Inactive,25-34,9,10525.53
CUST01831,Regular Customer,Indore,Madhya Pradesh,2024-05-20,Social Media,Active,35-44,7,6502.60
CUST01832,Regular Customer,Mumbai,Maharashtra,2025-09-01,Affiliate,Active,25-34,7,2264.97
CUST01833,Regular Customer,Chennai,Tamil Nadu,2025-02-19,Paid Search,Active,18-24,4,11170.08
CUST01834,New Customer,Ahmedabad,Gujarat,2025-03-06,Social Media,Active,35-44,0,2392.72
CUST01835,Inactive Customer,Ahmedabad,Gujarat,2025-02-19,Paid Search,Inactive,25-34,6,4363.02
CUST01836,New Customer,Pune,Maharashtra,2024-08-23,Social Media,Active,35-44,0,1583.95
CUST01837,New Customer,Chennai,Tamil Nadu,2024-09-18,Paid Search,Active,25-34,1,1345.25
CUST01838,Regular Customer,Kochi,Kerala,2024-04-09,Social Media,Active,35-44,9,7542.36
CUST01839,Inactive Customer,Indore,Madhya Pradesh,2025-10-14,Affiliate,Inactive,35-44,5,5061.66
CUST01840,Premium Customer,Delhi,Delhi,2025-09-13,Paid Search,Active,25-34,28,18421.77
CUST01841,Inactive Customer,Bengaluru,Karnataka,2025-12-11,Social Media,Churned,25-34,2,3137.78
CUST01842,Regular Customer,Lucknow,Uttar Pradesh,2025-05-15,Social Media,Active,35-44,5,8384.05
CUST01843,New Customer,Bengaluru,Karnataka,2025-02-18,Affiliate,Active,55+,1,2763.75
CUST01844,Regular Customer,Kolkata,West Bengal,2025-08-30,Referral,Active,18-24,6,3775.71
CUST01845,Regular Customer,Kochi,Kerala,2024-12-12,Email,Active,25-34,2,8741.85
CUST01846,New Customer,Delhi,Delhi,2024-06-28,Email,Active,35-44,1,1678.58
CUST01847,Premium Customer,Bengaluru,Karnataka,2024-01-10,Referral,Active,18-24,34,31253.27
CUST01848,New Customer,Kolkata,West Bengal,2025-08-05,Affiliate,Active,35-44,0,1371.55
CUST01849,New Customer,Delhi,Delhi,2024-06-07,Referral,Active,25-34,0,2428.53
CUST01850,Regular Customer,Kochi,Kerala,2024-02-04,Email,Active,35-44,8,7104.22
CUST01851,New Customer,Pune,Maharashtra,2024-02-05,Display Ads,Active,18-24,1,1000.06
CUST01852,Premium Customer,Kolkata,West Bengal,2024-10-31,Social Media,Active,35-44,23,14603.25
CUST01853,Regular Customer,Chennai,Tamil Nadu,2025-03-14,Email,Inactive,18-24,8,8801.09
CUST01854,Regular Customer,Kochi,Kerala,2025-06-04,Referral,Active,35-44,12,8907.66
CUST01855,Regular Customer,Hyderabad,Telangana,2024-09-30,Social Media,Inactive,25-34,11,14683.82
CUST01856,Premium Customer,Lucknow,Uttar Pradesh,2024-10-11,Affiliate,Active,45-54,27,38652.08
CUST01857,Premium Customer,Pune,Maharashtra,2025-09-03,Paid Search,Active,35-44,34,27529.45
CUST01858,New Customer,Ahmedabad,Gujarat,2024-04-13,Paid Search,Active,25-34,0,1133.57
CUST01859,New Customer,Chennai,Tamil Nadu,2024-01-17,Referral,Active,45-54,0,899.37
CUST01860,Regular Customer,Jaipur,Rajasthan,2024-11-07,Display Ads,Active,35-44,6,10883.94
CUST01861,Premium Customer,Mumbai,Maharashtra,2025-05-28,Social Media,Active,45-54,14,14714.01
CUST01862,Regular Customer,Mumbai,Maharashtra,2024-02-20,Display Ads,Active,25-34,3,8359.59
CUST01863,Premium Customer,Kolkata,West Bengal,2025-08-11,Affiliate,Active,25-34,8,12199.90
CUST01864,Regular Customer,Indore,Madhya Pradesh,2024-01-04,Social Media,Active,35-44,4,8538.94
CUST01865,Regular Customer,Bengaluru,Karnataka,2025-01-28,Social Media,Active,55+,4,6420.65
CUST01866,Regular Customer,Chennai,Tamil Nadu,2025-06-19,Referral,Active,25-34,7,10445.68
CUST01867,Regular Customer,Kolkata,West Bengal,2024-01-06,Email,Active,35-44,2,6103.58
CUST01868,New Customer,Chennai,Tamil Nadu,2025-01-26,Affiliate,Active,25-34,1,2744.26
CUST01869,Regular Customer,Jaipur,Rajasthan,2025-04-28,Social Media,Active,25-34,2,9963.74
CUST01870,Premium Customer,Chennai,Tamil Nadu,2024-02-12,Social Media,Active,45-54,8,34869.36
CUST01871,New Customer,Hyderabad,Telangana,2024-08-05,Social Media,Active,18-24,1,1966.01
CUST01872,Premium Customer,Lucknow,Uttar Pradesh,2024-10-11,Email,Active,35-44,16,18172.70
CUST01873,Regular Customer,Lucknow,Uttar Pradesh,2025-08-12,Paid Search,Active,25-34,4,8060.40
CUST01874,New Customer,Pune,Maharashtra,2024-02-13,Referral,Active,55+,1,2110.43
CUST01875,Regular Customer,Pune,Maharashtra,2025-05-25,Email,Active,55+,11,12187.58
CUST01876,New Customer,Pune,Maharashtra,2025-09-23,Paid Search,Active,25-34,1,1260.83
CUST01877,New Customer,Bengaluru,Karnataka,2024-10-14,Social Media,Active,25-34,0,2057.70
CUST01878,Regular Customer,Ahmedabad,Gujarat,2025-09-16,Display Ads,Active,55+,3,10859.71
CUST01879,Regular Customer,Indore,Madhya Pradesh,2024-06-11,Display Ads,Active,45-54,2,10469.11
CUST01880,New Customer,Hyderabad,Telangana,2025-03-06,Email,Active,35-44,0,1331.16
CUST01881,Regular Customer,Kochi,Kerala,2025-09-29,Referral,Active,25-34,4,10385.30
CUST01882,Regular Customer,Pune,Maharashtra,2024-07-05,Social Media,Active,45-54,12,6775.44
CUST01883,Regular Customer,Mumbai,Maharashtra,2025-05-27,Paid Search,Active,35-44,6,13432.39
CUST01884,Inactive Customer,Pune,Maharashtra,2024-06-05,Social Media,Inactive,25-34,3,2407.46
CUST01885,New Customer,Lucknow,Uttar Pradesh,2024-06-04,Affiliate,Active,45-54,0,2923.61
CUST01886,Regular Customer,Kochi,Kerala,2025-10-15,Social Media,Active,35-44,2,10289.61
CUST01887,Regular Customer,Mumbai,Maharashtra,2025-03-31,Social Media,Inactive,35-44,9,10129.33
CUST01888,Premium Customer,Pune,Maharashtra,2024-08-03,Social Media,Active,35-44,10,36610.91
CUST01889,Regular Customer,Hyderabad,Telangana,2025-09-15,Email,Active,18-24,4,5018.91
CUST01890,Regular Customer,Pune,Maharashtra,2025-02-12,Referral,Active,35-44,4,8861.67
CUST01891,New Customer,Lucknow,Uttar Pradesh,2024-12-07,Paid Search,Active,35-44,0,2259.54
CUST01892,Regular Customer,Mumbai,Maharashtra,2024-05-17,Display Ads,Active,45-54,12,12366.67
CUST01893,New Customer,Lucknow,Uttar Pradesh,2024-05-01,Social Media,Active,45-54,0,2008.97
CUST01894,New Customer,Delhi,Delhi,2025-06-07,Paid Search,Active,25-34,1,2875.11
CUST01895,Regular Customer,Chennai,Tamil Nadu,2025-09-20,Affiliate,Active,25-34,10,11050.49
CUST01896,New Customer,Kochi,Kerala,2024-06-23,Affiliate,Active,25-34,0,1791.09
CUST01897,Inactive Customer,Indore,Madhya Pradesh,2025-01-01,Display Ads,Inactive,25-34,8,2572.20
CUST01898,New Customer,Pune,Maharashtra,2025-06-05,Referral,Active,35-44,0,1162.26
CUST01899,New Customer,Kochi,Kerala,2024-06-05,Paid Search,Active,35-44,0,2048.08
CUST01900,Regular Customer,Jaipur,Rajasthan,2024-02-08,Email,Active,35-44,9,7311.40
CUST01901,Premium Customer,Hyderabad,Telangana,2025-10-04,Referral,Active,55+,21,23905.36
CUST01902,Regular Customer,Ahmedabad,Gujarat,2025-03-13,Paid Search,Active,25-34,2,17588.49
CUST01903,Regular Customer,Kolkata,West Bengal,2024-08-01,Display Ads,Active,35-44,7,5714.21
CUST01904,New Customer,Delhi,Delhi,2025-02-06,Display Ads,Active,25-34,0,2535.54
CUST01905,Inactive Customer,Bengaluru,Karnataka,2024-08-20,Social Media,Inactive,25-34,2,922.31
CUST01906,Regular Customer,Delhi,Delhi,2025-02-02,Social Media,Active,25-34,9,15943.30
CUST01907,Regular Customer,Bengaluru,Karnataka,2024-12-19,Social Media,Active,25-34,10,12206.83
CUST01908,New Customer,Kolkata,West Bengal,2024-01-14,Display Ads,Active,55+,0,1455.64
CUST01909,New Customer,Mumbai,Maharashtra,2024-11-03,Paid Search,Active,25-34,1,1731.12
CUST01910,New Customer,Kolkata,West Bengal,2024-05-11,Referral,Active,35-44,0,1592.23
CUST01911,Premium Customer,Pune,Maharashtra,2025-03-10,Paid Search,Active,25-34,26,24439.23
CUST01912,Premium Customer,Lucknow,Uttar Pradesh,2025-03-01,Paid Search,Active,25-34,10,20353.33
CUST01913,Premium Customer,Bengaluru,Karnataka,2024-02-02,Paid Search,Active,25-34,12,24581.30
CUST01914,Regular Customer,Ahmedabad,Gujarat,2025-03-07,Social Media,Active,25-34,7,13168.27
CUST01915,New Customer,Indore,Madhya Pradesh,2025-02-17,Social Media,Active,45-54,0,1477.64
CUST01916,Regular Customer,Chennai,Tamil Nadu,2024-11-10,Social Media,Active,18-24,8,7546.61
CUST01917,New Customer,Delhi,Delhi,2025-08-21,Social Media,Active,45-54,1,1144.28
CUST01918,Premium Customer,Hyderabad,Telangana,2024-11-01,Affiliate,Active,25-34,14,38051.12
CUST01919,Regular Customer,Kochi,Kerala,2024-08-01,Social Media,Active,35-44,6,11248.98
CUST01920,Regular Customer,Hyderabad,Telangana,2024-09-03,Display Ads,Active,25-34,3,6751.16
CUST01921,New Customer,Kolkata,West Bengal,2024-07-21,Social Media,Active,25-34,0,1726.07
CUST01922,New Customer,Mumbai,Maharashtra,2025-12-05,Display Ads,Active,25-34,0,2896.58
CUST01923,New Customer,Jaipur,Rajasthan,2025-12-16,Paid Search,Active,35-44,1,2587.65
CUST01924,New Customer,Chennai,Tamil Nadu,2024-03-07,Email,Active,45-54,1,2371.55
CUST01925,Premium Customer,Kolkata,West Bengal,2024-03-20,Social Media,Active,18-24,9,20559.80
CUST01926,Regular Customer,Indore,Madhya Pradesh,2024-01-03,Email,Active,55+,8,6972.77
CUST01927,Regular Customer,Bengaluru,Karnataka,2024-07-19,Paid Search,Inactive,35-44,8,9419.66
CUST01928,Inactive Customer,Chennai,Tamil Nadu,2024-01-20,Affiliate,Inactive,18-24,5,4650.12
CUST01929,Regular Customer,Ahmedabad,Gujarat,2024-04-15,Paid Search,Active,45-54,3,8706.92
CUST01930,Premium Customer,Delhi,Delhi,2025-06-15,Paid Search,Active,45-54,12,14266.43
CUST01931,New Customer,Lucknow,Uttar Pradesh,2025-11-11,Display Ads,Active,45-54,0,1895.01
CUST01932,Premium Customer,Mumbai,Maharashtra,2024-09-19,Paid Search,Active,25-34,15,27655.42
CUST01933,Premium Customer,Mumbai,Maharashtra,2024-06-11,Paid Search,Active,25-34,16,30639.46
CUST01934,Premium Customer,Hyderabad,Telangana,2024-11-01,Social Media,Active,25-34,33,17854.72
CUST01935,Premium Customer,Bengaluru,Karnataka,2025-08-20,Paid Search,Active,35-44,21,19263.84
CUST01936,Regular Customer,Indore,Madhya Pradesh,2024-06-30,Display Ads,Active,55+,5,6298.96
CUST01937,Regular Customer,Ahmedabad,Gujarat,2024-12-06,Email,Active,45-54,6,11933.64
CUST01938,New Customer,Ahmedabad,Gujarat,2024-09-29,Paid Search,Active,25-34,1,1651.09
CUST01939,Premium Customer,Kolkata,West Bengal,2024-10-04,Display Ads,Active,25-34,31,21878.38
CUST01940,Premium Customer,Indore,Madhya Pradesh,2025-08-13,Display Ads,Active,25-34,12,18834.47
CUST01941,New Customer,Lucknow,Uttar Pradesh,2024-04-15,Paid Search,Active,35-44,1,1004.52
CUST01942,New Customer,Delhi,Delhi,2024-08-05,Display Ads,Active,18-24,1,826.61
CUST01943,Regular Customer,Mumbai,Maharashtra,2025-07-05,Social Media,Active,35-44,6,7048.65
CUST01944,New Customer,Ahmedabad,Gujarat,2024-08-17,Paid Search,Active,25-34,0,1551.51
CUST01945,Regular Customer,Delhi,Delhi,2025-01-23,Social Media,Inactive,45-54,9,9849.45
CUST01946,Inactive Customer,Jaipur,Rajasthan,2024-01-20,Referral,Inactive,55+,5,1698.74
CUST01947,Premium Customer,Ahmedabad,Gujarat,2025-08-29,Affiliate,Active,25-34,20,22735.17
CUST01948,New Customer,Kochi,Kerala,2025-02-19,Social Media,Active,45-54,0,2255.46
CUST01949,Premium Customer,Indore,Madhya Pradesh,2024-01-12,Display Ads,Active,35-44,34,12551.13
CUST01950,Regular Customer,Ahmedabad,Gujarat,2025-08-03,Paid Search,Active,45-54,3,8835.34
CUST01951,New Customer,Delhi,Delhi,2024-08-13,Paid Search,Active,35-44,0,2256.44
CUST01952,Regular Customer,Lucknow,Uttar Pradesh,2025-08-22,Paid Search,Active,45-54,3,10826.89
CUST01953,Premium Customer,Ahmedabad,Gujarat,2025-11-03,Email,Active,18-24,16,22661.88
CUST01954,Premium Customer,Mumbai,Maharashtra,2025-05-20,Paid Search,Active,55+,10,42674.07
CUST01955,Regular Customer,Lucknow,Uttar Pradesh,2025-08-27,Social Media,Active,45-54,2,5036.59
CUST01956,Premium Customer,Ahmedabad,Gujarat,2024-05-01,Paid Search,Active,18-24,9,8885.68
CUST01957,New Customer,Delhi,Delhi,2024-12-03,Display Ads,Active,35-44,1,2231.91
CUST01958,New Customer,Indore,Madhya Pradesh,2025-08-28,Social Media,Active,45-54,0,1790.26
CUST01959,Premium Customer,Mumbai,Maharashtra,2024-04-28,Email,Active,45-54,33,19209.38
CUST01960,Premium Customer,Indore,Madhya Pradesh,2024-06-14,Affiliate,Active,25-34,10,22100.26
CUST01961,Inactive Customer,Bengaluru,Karnataka,2025-12-14,Social Media,Inactive,35-44,7,2463.18
CUST01962,Regular Customer,Delhi,Delhi,2024-03-22,Referral,Active,18-24,12,9555.07
CUST01963,Inactive Customer,Lucknow,Uttar Pradesh,2024-06-22,Referral,Inactive,25-34,2,2456.50
CUST01964,Regular Customer,Pune,Maharashtra,2025-11-10,Affiliate,Active,25-34,12,14255.93
CUST01965,New Customer,Chennai,Tamil Nadu,2025-11-02,Referral,Active,25-34,1,2184.67
CUST01966,Regular Customer,Jaipur,Rajasthan,2025-09-20,Social Media,Active,55+,10,11293.35
CUST01967,New Customer,Lucknow,Uttar Pradesh,2024-02-29,Paid Search,Active,35-44,0,1268.79
CUST01968,Premium Customer,Hyderabad,Telangana,2024-07-07,Email,Active,35-44,31,29453.73
CUST01969,Regular Customer,Ahmedabad,Gujarat,2024-09-22,Paid Search,Active,45-54,2,8320.72
CUST01970,Inactive Customer,Pune,Maharashtra,2025-01-22,Affiliate,Inactive,18-24,1,3676.55
CUST01971,New Customer,Pune,Maharashtra,2025-10-15,Email,Active,18-24,1,919.01
CUST01972,Regular Customer,Kolkata,West Bengal,2024-07-15,Email,Active,25-34,3,703.70
CUST01973,New Customer,Bengaluru,Karnataka,2025-07-02,Email,Active,25-34,1,1214.87
CUST01974,Regular Customer,Pune,Maharashtra,2025-07-21,Email,Active,18-24,9,8517.60
CUST01975,Regular Customer,Delhi,Delhi,2024-01-31,Referral,Active,18-24,5,10698.04
CUST01976,New Customer,Ahmedabad,Gujarat,2025-10-16,Paid Search,Active,18-24,1,1634.01
CUST01977,New Customer,Jaipur,Rajasthan,2024-03-15,Social Media,Active,45-54,0,2639.75
CUST01978,Premium Customer,Bengaluru,Karnataka,2025-06-06,Social Media,Active,35-44,16,18305.79
CUST01979,New Customer,Indore,Madhya Pradesh,2024-02-07,Social Media,Active,35-44,0,2241.93
CUST01980,Regular Customer,Pune,Maharashtra,2024-08-20,Affiliate,Active,35-44,10,9315.51
CUST01981,Regular Customer,Kochi,Kerala,2024-09-02,Social Media,Active,25-34,11,7812.48
CUST01982,New Customer,Lucknow,Uttar Pradesh,2024-01-22,Social Media,Active,35-44,1,2313.60
CUST01983,New Customer,Kochi,Kerala,2024-06-05,Social Media,Active,25-34,1,1713.47
CUST01984,Premium Customer,Kolkata,West Bengal,2024-03-25,Paid Search,Active,35-44,12,17061.42
CUST01985,Regular Customer,Hyderabad,Telangana,2025-07-19,Social Media,Active,25-34,4,6504.91
CUST01986,Premium Customer,Lucknow,Uttar Pradesh,2024-10-29,Affiliate,Active,45-54,22,17822.21
CUST01987,New Customer,Jaipur,Rajasthan,2024-07-07,Social Media,Active,18-24,0,1975.82
CUST01988,Regular Customer,Mumbai,Maharashtra,2024-12-16,Social Media,Active,45-54,8,12671.01
CUST01989,Inactive Customer,Lucknow,Uttar Pradesh,2025-01-28,Referral,Inactive,25-34,7,5380.13
CUST01990,New Customer,Indore,Madhya Pradesh,2024-12-12,Social Media,Active,45-54,1,1847.64
CUST01991,Regular Customer,Jaipur,Rajasthan,2024-02-17,Social Media,Inactive,25-34,2,6516.99
CUST01992,Regular Customer,Mumbai,Maharashtra,2024-06-09,Referral,Active,25-34,4,7071.46
CUST01993,Regular Customer,Mumbai,Maharashtra,2024-09-03,Email,Active,25-34,8,0.00
CUST01994,Inactive Customer,Pune,Maharashtra,2024-05-04,Affiliate,Churned,18-24,1,4906.39
CUST01995,New Customer,Bengaluru,Karnataka,2024-04-07,Social Media,Active,35-44,0,1529.38
CUST01996,New Customer,Pune,Maharashtra,2024-01-23,Paid Search,Active,25-34,0,1460.09
CUST01997,Regular Customer,Kochi,Kerala,2024-10-14,Referral,Active,45-54,3,6410.87
CUST01998,New Customer,Bengaluru,Karnataka,2024-10-19,Social Media,Active,25-34,1,2477.21
CUST01999,Premium Customer,Jaipur,Rajasthan,2024-10-18,Email,Active,25-34,17,24248.85
CUST02000,New Customer,Chennai,Tamil Nadu,2025-09-21,Social Media,Active,25-34,0,604.39
CUST02001,Regular Customer,Pune,Maharashtra,2025-11-05,Affiliate,Active,35-44,12,9666.55
CUST02002,Regular Customer,Kolkata,West Bengal,2025-02-20,Email,Active,25-34,11,9297.92
CUST02003,Regular Customer,Jaipur,Rajasthan,2025-03-28,Display Ads,Active,18-24,8,7567.07
CUST02004,Regular Customer,Chennai,Tamil Nadu,2024-03-14,Paid Search,Active,25-34,8,7423.02
CUST02005,New Customer,Mumbai,Maharashtra,2024-06-04,Referral,Active,35-44,1,2826.50
